"gene","gene_name","dev_default","rank_default","dev_slide","rank_slide"
"ENSG00000139292","LGR5",6777.82639697136,13406,6710.52992759037,13421
"ENSG00000277223","AC090116.1",329.568777083382,21693,322.705251405153,21673
"ENSG00000257761","AC078860.2",603.22199804954,20061,567.358377805172,20167
"ENSG00000133858","ZFC3H1",28268.6654807336,7192,28157.6796988739,7181
"ENSG00000173451","THAP2",18382.3568776191,9640,18337.0066964932,9626
"ENSG00000139291","TMEM19",31268.1514406506,6607,31173.9055586375,6585
"ENSG00000257515","AC011601.1",0,32923.5,0,32923.5
"ENSG00000080371","RAB21",60040.8523091089,2416,59677.1886912739,2413
"ENSG00000257410","AC089984.1",0,32923.5,0,32923.5
"ENSG00000121749","TBC1D15",35910.3958338346,5693,35659.5966960125,5695
"ENSG00000139287","TPH2",690.882160364534,19684,685.493023787594,19656
"ENSG00000258115","AC090109.1",0,32923.5,0,32923.5
"ENSG00000072657","TRHDE",36667.4964127037,5533,36516.6000795679,5522
"ENSG00000236333","TRHDE-AS1",14326.1882548987,10831,14246.7043486519,10825
"ENSG00000258235","AC133480.1",0,32923.5,0,32923.5
"ENSG00000258294","AC090503.2",0,32923.5,0,32923.5
"ENSG00000258123","LINC02444",0,32923.5,0,32923.5
"ENSG00000257682","AC090503.1",0,32923.5,0,32923.5
"ENSG00000257750","LINC02445",0,32923.5,0,32923.5
"ENSG00000251138","AC090015.1",1934.68560700846,16909,1883.08141266616,16947
"ENSG00000257587","AC136188.1",0,32923.5,0,32923.5
"ENSG00000258332","LINC02394",0,32923.5,0,32923.5
"ENSG00000257183","AC090502.2",41.3427638423627,27060,35.7668074179841,27163
"ENSG00000253719","ATXN7L3B",78414.7060505095,1262,78002.325338248,1250
"ENSG00000257386","AC025257.1",0,32923.5,0,32923.5
"ENSG00000257434","AC073525.1",621.30537721691,19985,609.366901035297,19996
"ENSG00000166006","KCNC2",77878.0934477355,1289,76860.4600836503,1308
"ENSG00000254451","AC091534.1",22.8722394935818,28120,19.061801958425,28327
"ENSG00000180881","CAPS2",17017.9739876347,10017,16953.2803276134,10017
"ENSG00000273987","AC121761.2",2303.41414927913,16472,2289.08810745995,16466
"ENSG00000173401","GLIPR1L1",149.378635737917,23720,146.22027413807,23630
"ENSG00000180481","GLIPR1L2",6039.57128040532,13746,5985.85772955792,13748
"ENSG00000139278","GLIPR1",21349.0953157716,8887,21272.5948781789,8868
"ENSG00000257497","AC121761.1",1038.68121428087,18597,1031.51227095362,18585
"ENSG00000111615","KRR1",34850.2697453011,5899,34693.7271070469,5894
"ENSG00000258077","AC078923.1",0,32923.5,0,32923.5
"ENSG00000286259","AC078820.2",0,32923.5,0,32923.5
"ENSG00000258088","AC078820.1",0,32923.5,0,32923.5
"ENSG00000257329","AC011611.2",0,32923.5,0,32923.5
"ENSG00000139289","PHLDA1",39084.9248382527,5104,38968.8249897765,5074
"ENSG00000257453","AC011611.3",0,32923.5,0,32923.5
"ENSG00000257839","AC011611.4",270.489952386848,22197,267.149554647444,22139
"ENSG00000187109","NAP1L1",97635.9527283071,646,97108.1225943656,634
"ENSG00000257219","LNCOG",284.816836831719,22058,272.140382671844,22085
"ENSG00000179941","BBS10",22149.8071848935,8685,21990.5866578445,8692
"ENSG00000091039","OSBPL8",47119.5656597222,3884,46994.7311676197,3862
"ENSG00000257526","AC107032.2",1127.31167916175,18362,1109.76256583295,18371
"ENSG00000287030","AC107032.3",111.924500028864,24516,109.077704026702,24364
"ENSG00000186908","ZDHHC17",47477.7607367753,3841,47355.6624591257,3817
"ENSG00000175183","CSRP2",26926.9842224364,7490,26841.6382677274,7474
"ENSG00000257910","AC124784.1",0,32923.5,0,32923.5
"ENSG00000165891","E2F7",339.070382551451,21624,333.706034014342,21591
"ENSG00000286476","AC079030.1",0,32923.5,0,32923.5
"ENSG00000257677","LINC02464",193.670912195235,23066,185.623436515178,23054
"ENSG00000067798","NAV3",39483.7282986307,5031,39362.2437246613,5009
"ENSG00000257835","AC073591.1",96.0483615757582,24916,90.8779291870028,24844
"ENSG00000258066","AC138331.1",107.310286512921,24626,106.184295304131,24463
"ENSG00000258225","AC073571.1",21.2307729354365,28921.5,18.0348282373282,28884
"ENSG00000258220","LINC02424",56.0056187961695,26375,47.7296580023338,26383
"ENSG00000258084","AC128707.1",362.724944051241,21427,357.07260316021,21395
"ENSG00000257879","AC130415.1",0,32923.5,0,32923.5
"ENSG00000257165","AC079362.1",0,32923.5,0,32923.5
"ENSG00000257948","AC068993.2",110.285464002231,24566,105.750615106408,24478
"ENSG00000067715","SYT1",159606.09306882,67,158730.220821276,54
"ENSG00000257191","AC090709.1",0,32923.5,0,32923.5
"ENSG00000257894","AC027288.3",549.807771839704,20304,543.152318960333,20289
"ENSG00000257474","AC027288.1",22.3195062819981,28383,19.1235615838898,28295
"ENSG00000177425","PAWR",10597.3110186234,11962,10557.111601588,11955
"ENSG00000258048","AC073569.2",0,32923.5,0,32923.5
"ENSG00000058272","PPP1R12A",51684.8293162048,3284,51195.0874527622,3302
"ENSG00000277130","AC073569.3",483.750900983154,20647,466.855143350103,20686
"ENSG00000258044","AC073569.1",40.0434697218674,27249,36.948648402528,27003
"ENSG00000257557","PPP1R12A-AS1",2560.39154569064,16180,2553.76949482959,16163
"ENSG00000165899","OTOGL",8607.331764426,12656,8566.96031097557,12644
"ENSG00000139304","PTPRQ",1392.09674176862,17798,1372.3028982008,17809
"ENSG00000257429","AC074031.1",0,32923.5,0,32923.5
"ENSG00000111046","MYF6",152.546835445097,23656,144.856658665452,23657
"ENSG00000111049","MYF5",0,32923.5,0,32923.5
"ENSG00000257741","LINC01490",0,32923.5,0,32923.5
"ENSG00000111052","LIN7A",33631.6929486756,6110,33456.5823153876,6111
"ENSG00000111058","ACSS3",15702.4997814159,10401,15625.483465335,10398
"ENSG00000258026","AC078955.1",0,32923.5,0,32923.5
"ENSG00000139220","PPFIA2",88787.1682954686,873,85675.90264312,933
"ENSG00000257467","PPFIA2-AS1",22.6633350080253,28208,19.467390309917,28117
"ENSG00000258162","AC069228.1",1108.57405160424,18414,1090.17442344968,18419
"ENSG00000257747","LINC02426",0,32923.5,0,32923.5
"ENSG00000133773","CCDC59",21251.312976963,8911,21205.2499615545,8893
"ENSG00000127720","METTL25",8341.65627316497,12759,8320.83102751136,12744
"ENSG00000258170","AC089998.4",60.8200906260038,26062,54.2596469612677,26136
"ENSG00000257837","AC089998.2",0,32923.5,0,32923.5
"ENSG00000257431","AC089998.1",516.185424928834,20484,510.058693508367,20454
"ENSG00000286043","AC091214.1",168.049021036509,23410,159.920316111081,23421
"ENSG00000179104","TMTC2",23318.4777936333,8368,22740.5699272659,8500
"ENSG00000258338","AC090680.1",0,32923.5,0,32923.5
"ENSG00000257124","AC093025.1",0,32923.5,0,32923.5
"ENSG00000285191","AC090679.3",0,32923.5,0,32923.5
"ENSG00000257729","AC090679.2",0,32923.5,0,32923.5
"ENSG00000072041","SLC6A15",43487.1513519695,4407,43211.2897998971,4418
"ENSG00000231738","TSPAN19",5394.26974793357,14088,5376.60621549934,14076
"ENSG00000133640","LRRIQ1",3733.67309564386,15139,3703.92183861153,15139
"ENSG00000180318","ALX1",161.751822890382,23516,156.769992766764,23475
"ENSG00000258815","LINC02820",0,32923.5,0,32923.5
"ENSG00000198774","RASSF9",591.182235838933,20118,567.440085451005,20166
"ENSG00000133636","NTS",707.060548840015,19611,690.26121943953,19635
"ENSG00000182050","MGAT4C",19081.6298689652,9424,18944.908629913,9433
"ENSG00000258178","AC016993.1",40.913953265097,27133,34.6964402804077,27275
"ENSG00000258185","AC010196.1",60.1309981289969,26143,50.543163935979,26344
"ENSG00000257912","LINC02258",0,32923.5,0,32923.5
"ENSG00000257940","AC079598.1",20.0839696865301,29178,17.3253161133831,29116
"ENSG00000165805","C12orf50",295.273020145217,21969,291.575303091109,21909
"ENSG00000133641","C12orf29",38654.1182953046,5183,38578.432439702,5152
"ENSG00000198707","CEP290",21472.5485954025,8848,21359.6849931894,8847
"ENSG00000139324","TMTC3",28314.6077079879,7180,28280.0467839567,7159
"ENSG00000049130","KITLG",34526.0714278728,5949,34362.6889229873,5947
"ENSG00000281333","AC024941.2",3008.94960194021,15748,2999.51320690294,15733
"ENSG00000278011","AC024941.1",2206.52645190269,16612,2164.02050199227,16629
"ENSG00000246363","LINC02458",6899.64406010491,13345,6862.6769335316,13344
"ENSG00000139318","DUSP6",45259.2370568322,4150,44814.1954280092,4166
"ENSG00000274021","AC024909.1",6809.26648808962,13389,6797.63910577914,13374
"ENSG00000286608","AC010201.3",474.93982374088,20700,452.551679528828,20770
"ENSG00000271327","AC010201.2",1243.65262397542,18116,1237.11521423659,18090
"ENSG00000271259","AC010201.1",1504.01937292052,17571,1492.63264609968,17556
"ENSG00000139323","POC1B",14425.4199774395,10797,14352.6547265057,10792
"ENSG00000257594","GALNT4",5790.46830987914,13878,5706.35127446217,13899
"ENSG00000270344","POC1B-AS1",5197.1932811475,14204,5178.57203106765,14185
"ENSG00000258302","AC025034.1",912.025476575122,18916,908.975326460092,18885
"ENSG00000070961","ATP2B1",107529.374042337,463,106884.615924089,438
"ENSG00000271614","ATP2B1-AS1",31098.4128216052,6644,31015.1301737009,6628
"ENSG00000258216","AC009522.1",209.638329071457,22860,202.427363713387,22836
"ENSG00000257725","LINC02399",0,32923.5,0,32923.5
"ENSG00000257194","AC126178.1",1267.68396464069,18063,1252.5007687887,18054
"ENSG00000258183","LINC02392",201.953084437245,22942,182.699159008006,23080
"ENSG00000286021","LINC02822",6392.96294458868,13582,6376.77603971748,13568
"ENSG00000257995","AC084365.1",0,32923.5,0,32923.5
"ENSG00000288102","AC112481.2",0,32923.5,0,32923.5
"ENSG00000257787","AC112481.1",123.519080647542,24235,119.19602333514,24167
"ENSG00000197651","CCER1",0,32923.5,0,32923.5
"ENSG00000196243","LINC00615",62.8778972802838,25874,57.9250811842523,25844
"ENSG00000083782","EPYC",0,32923.5,0,32923.5
"ENSG00000139330","KERA",97.9749688515654,24824,90.0372353487679,24881
"ENSG00000139329","LUM",3917.1522749784,14992,3882.47528808154,14991
"ENSG00000011465","DCN",41270.3017747588,4739,41192.9326301655,4716
"ENSG00000258100","LINC02823",0,32923.5,0,32923.5
"ENSG00000286049","AC090016.1",0,32923.5,0,32923.5
"ENSG00000277738","AC126175.2",77.6446679212785,25514,66.9656233284263,25632
"ENSG00000258125","AC025254.1",0,32923.5,0,32923.5
"ENSG00000257893","LINC02404",21.9551073813787,28586.5,19.1964538082317,28263.5
"ENSG00000257863","AC090049.1",0,32923.5,0,32923.5
"ENSG00000257242","LINC01619",875.029306464824,19033,867.557902342764,19015
"ENSG00000286907","AC123512.1",0,32923.5,0,32923.5
"ENSG00000287714","AC025164.2",0,32923.5,0,32923.5
"ENSG00000133639","BTG1",40333.631888484,4879,40065.5733312361,4887
"ENSG00000245904","AC025164.1",2906.55775291096,15850,2894.81203112983,15834
"ENSG00000277851","LINC02391",81.4372714330811,25270,79.6538340889124,25117
"ENSG00000205057","CLLU1OS",45.5619453222175,26506,41.3281518195355,26470
"ENSG00000257127","CLLU1",0,32923.5,0,32923.5
"ENSG00000205056","LINC02397",474.749220041717,20701,470.860686446995,20656
"ENSG00000187510","C12orf74",21.4543246684824,28822,17.2909035688086,29126
"ENSG00000102189","EEA1",34760.464201429,5909,34616.3428093663,5903
"ENSG00000257345","LINC02413",21.9144919397184,28613,18.8057354629429,28477
"ENSG00000257322","AC138123.1",551.220713781487,20298,544.733583577755,20279
"ENSG00000257746","AC138123.2",43.1429669408774,26770,36.7510775117631,27030
"ENSG00000258171","LINC02412",315.637823954337,21800,299.369457190502,21836
"ENSG00000257252","AC124947.1",290.132475697055,22014,284.849660663598,21974
"ENSG00000173598","NUDT4",94155.690318617,737,93677.0531781293,709
"ENSG00000177889","UBE2N",79383.4639431497,1216,79287.5709348198,1187
"ENSG00000198015","MRPL42",40194.4680614324,4904,40058.9739219215,4889
"ENSG00000246985","SOCS2-AS1",4589.51408787312,14550,4548.97725493948,14555
"ENSG00000120833","SOCS2",11151.2539502211,11783,11118.8614604653,11772
"ENSG00000169372","CRADD",13833.0694770736,10981,13751.2632385703,10981
"ENSG00000258274","AC012085.2",487.166847393533,20630,476.373464926887,20629
"ENSG00000258303","AC012464.2",99.6610462391469,24749,92.1891428374566,24799
"ENSG00000257283","AC012464.1",0,32923.5,0,32923.5
"ENSG00000271382","AC012464.3",410.069170825628,21099,397.018164255077,21117
"ENSG00000136040","PLXNC1",29397.2035405186,6964,29331.0149203916,6941
"ENSG00000258035","AC123567.2",1451.00734773823,17669,1446.18617737355,17641
"ENSG00000287237","AC073655.3",103.172536777858,24679,100.5088978094,24591
"ENSG00000258172","AC073655.1",42.9038584289745,26810,37.3865512578823,26932
"ENSG00000258365","AC073655.2",548.263814954095,20316,538.092282688444,20314
"ENSG00000173588","CEP83",11439.1601885733,11684,11431.7770880468,11666
"ENSG00000278916","CEP83-DT",1024.8843655606,18625,1012.3489984709,18621
"ENSG00000257400","AC023161.1",75.46561376008,25609,66.0984425664101,25644
"ENSG00000057704","TMCC3",15564.0739821552,10438,15266.1393407459,10506
"ENSG00000184752","NDUFA12",90456.3990879504,826,88617.6803690239,844
"ENSG00000120798","NR2C1",26824.3860229988,7510,26709.1550332994,7507
"ENSG00000180263","FGD6",10669.8529424262,11933,10615.5241711332,11935
"ENSG00000028203","VEZT",39908.0757600415,4952,39877.7993735634,4920
"ENSG00000258313","AC084879.2",0,32923.5,0,32923.5
"ENSG00000111142","METAP2",46735.6377922712,3931,46604.0176236695,3913
"ENSG00000136014","USP44",2443.42556443574,16307,2427.246867818,16296
"ENSG00000074527","NTN4",31287.5164032715,6602,31134.1408066637,6594
"ENSG00000258343","AC090001.1",224.751091739734,22681,214.973445867136,22692
"ENSG00000258292","LINC02410",92.5753258894817,25042,86.7971635452202,24996
"ENSG00000139343","SNRPF",47588.1984020449,3830,47426.7038223425,3807
"ENSG00000165972","CCDC38",140.027764787358,23911,138.880495276373,23781
"ENSG00000139344","AMDHD1",2235.42977707599,16573,2216.13498299891,16563
"ENSG00000084110","HAL",109.753435089003,24576,98.3639277883135,24629
"ENSG00000257878","AC007298.2",0,32923.5,0,32923.5
"ENSG00000111144","LTA4H",35320.980273083,5802,35253.2005942453,5775
"ENSG00000257715","AC007298.1",0,32923.5,0,32923.5
"ENSG00000283422","LINC02452",61.2963075227962,26011,54.7358638580601,26099
"ENSG00000111145","ELK3",9474.15611157957,12331,9413.97780882607,12335
"ENSG00000258177","AC008149.1",302.197845772379,21907,297.438245548854,21858
"ENSG00000287454","AC008149.2",731.354602945898,19529,715.135812374171,19539
"ENSG00000059758","CDK17",60385.8902828873,2389,60174.246402078,2366
"ENSG00000258272","AC007513.1",0,32923.5,0,32923.5
"ENSG00000188596","CFAP54",1292.13006568009,18009,1273.11582799114,18016
"ENSG00000139350","NEDD1",5196.83541960471,14205,5179.42396508938,14184
"ENSG00000258131","AC007656.2",0,32923.5,0,32923.5
"ENSG00000257470","AC007656.1",222.099612933276,22710,212.112136906701,22722
"ENSG00000286434","AC007656.4",0,32923.5,0,32923.5
"ENSG00000257920","LINC02409",21.1625788134495,28946,17.9666341153412,28916
"ENSG00000255794","RMST",8019.6301377203,12870,7893.58041628475,12902
"ENSG00000258312","AC016152.1",21.8634555021262,28630,18.7546990253508,28507
"ENSG00000286056","AC008055.2",171.841776713322,23360,157.827426845487,23451
"ENSG00000245017","LINC02453",1080.21588884043,18488,1063.46848250599,18499
"ENSG00000257167","TMPO-AS1",1843.05494861799,17044,1830.67747811508,17025
"ENSG00000120802","TMPO",34123.958785857,6011,34080.783490674,5988
"ENSG00000075415","SLC25A3",110075.063295618,421,108825.181540875,409
"ENSG00000166130","IKBIP",6353.02788945107,13602,6306.89643445372,13599
"ENSG00000120868","APAF1",10609.7234066282,11957,10591.3419181754,11940
"ENSG00000185046","ANKS1B",81240.5614930937,1149,81022.6213528809,1124
"ENSG00000257458","AC069437.1",21.0823748298211,28977,17.9736183530456,28914
"ENSG00000258039","AC117377.1",21.0713546507829,28982,17.8754099526745,28951
"ENSG00000180219","FAM71C",0,32923.5,0,32923.5
"ENSG00000287675","AC078916.1",776.355293464684,19379,766.767831947696,19364
"ENSG00000111647","UHRF1BP1L",30008.54885633,6831,29948.714093067,6812
"ENSG00000257696","AC010203.2",201.098329369163,22954,197.944272642636,22885
"ENSG00000075089","ACTR6",41536.2911123317,4694,41481.5884991871,4669
"ENSG00000166153","DEPDC4",2032.89598876816,16805,2029.46465540913,16789
"ENSG00000136021","SCYL2",34077.7938677136,6019,33978.0267109454,6006
"ENSG00000179520","SLC17A8",2647.01655614112,16089,2637.98345315115,16070
"ENSG00000012504","NR1H4",348.585074966727,21541,339.390577339953,21531
"ENSG00000139354","GAS2L3",2170.39775585231,16651,2166.22717324303,16624
"ENSG00000151572","ANO4",21590.4301886378,8822,21455.3431441597,8823
"ENSG00000257325","AC138360.1",0,32923.5,0,32923.5
"ENSG00000258007","AC063947.1",0,32923.5,0,32923.5
"ENSG00000256870","SLC5A8",791.819890102988,19323,786.005118213712,19290
"ENSG00000120800","UTP20",10681.768365373,11930,10666.0363623484,11917
"ENSG00000120805","ARL1",56083.872513379,2776,55957.0212241949,2755
"ENSG00000257543","AC063948.1",0,32923.5,0,32923.5
"ENSG00000166211","SPIC",0,32923.5,0,32923.5
"ENSG00000196091","MYBPC1",33518.4911224482,6129,33421.3380620829,6123
"ENSG00000257514","AC117505.1",85.1713417638611,25144,81.9831368931656,25084
"ENSG00000274560","AC010205.1",1589.64425982678,17436,1587.94612608284,17406
"ENSG00000111666","CHPT1",53076.6255385001,3131,52897.1236729446,3109
"ENSG00000139351","SYCP3",1387.874028766,17808,1381.52408538383,17795
"ENSG00000111670","GNPTAB",55757.9416457777,2808,55723.3514278081,2774
"ENSG00000136048","DRAM1",5345.21377204559,14115,5329.19367316823,14096
"ENSG00000257202","AC084398.2",0,32923.5,0,32923.5
"ENSG00000258308","AC079907.2",447.856674630268,20871,444.493353137937,20822
"ENSG00000120860","WASHC3",47153.5634929925,3876,47107.8420527662,3848
"ENSG00000257222","AC079907.1",43.4790452410931,26718,39.9469327967924,26566
"ENSG00000075188","NUP37",7288.21284647484,13175,7281.42814031464,13148
"ENSG00000185480","PARPBP",2586.36786922166,16157,2577.96640387159,16135
"ENSG00000183395","PMCH",40.976965491174,27122,37.4448530468733,26921
"ENSG00000281344","HELLPAR",2661.89341094198,16071,2618.97933209948,16095
"ENSG00000283052","LINC02456",22.5209691670595,28283,19.412212690284,28145
"ENSG00000017427","IGF1",12079.3960401272,11483,11991.5693879444,11485
"ENSG00000258169","LINC00485",19.1695555052506,29236,16.4109019321036,29221
"ENSG00000171759","PAH",9090.03900065767,12480,9031.41493243674,12483
"ENSG00000282964","AC026108.1",58.4374529567475,26281,51.5269063883829,26311
"ENSG00000139352","ASCL1",23717.1198424902,8275,23495.4851481926,8295
"ENSG00000288092","AC026108.2",93.4872808121798,25014,87.2650644384818,24978
"ENSG00000257703","AC068643.1",1645.95749075167,17333,1641.70313028388,17311
"ENSG00000257860","AC068643.2",0,32923.5,0,32923.5
"ENSG00000179088","C12orf42",721.626236123239,19556,719.752330668542,19527
"ENSG00000286197","AC084364.3",0,32923.5,0,32923.5
"ENSG00000257762","LINC02401",0,32923.5,0,32923.5
"ENSG00000136011","STAB2",43.0929735897398,26777,36.4652332033514,27070
"ENSG00000257737","AC025265.2",44.3626433506575,26619,37.9707539215432,26834
"ENSG00000257766","AC025265.3",0,32923.5,0,32923.5
"ENSG00000257681","AC025265.1",1548.60753065719,17508,1528.22369679583,17509
"ENSG00000111696","NT5DC3",50823.5825395192,3400,50606.0646730286,3387
"ENSG00000257754","AC012555.2",0,32923.5,0,32923.5
"ENSG00000257327","AC012555.1",108.206622844744,24607,102.654055636375,24555
"ENSG00000166598","HSP90B1",93931.1956831296,743,93445.1900739617,719
"ENSG00000204954","C12orf73",33959.2071144607,6052,33822.4476669071,6043
"ENSG00000139372","TDG",17700.3903591791,9810,17665.9344982025,9795
"ENSG00000120820","GLT8D2",9095.3657069794,12478,9077.38670181496,12460
"ENSG00000111727","HCFC2",21187.285510913,8930,21147.1781183187,8909
"ENSG00000120837","NFYB",41521.7559352216,4700,41435.1680979343,4681
"ENSG00000257193","LINC02385",0,32923.5,0,32923.5
"ENSG00000286258","AC089983.2",62.5511067793692,25895,52.9632725863513,26232
"ENSG00000198431","TXNRD1",40919.2771134989,4785,40872.6387270934,4762
"ENSG00000257732","AC089983.1",21.4707432410748,28814,17.6603057059181,29034
"ENSG00000255150","EID3",6669.04868599319,13453,6647.88073597247,13445
"ENSG00000171310","CHST11",19853.8131277304,9238,19787.2604829057,9226
"ENSG00000136052","SLC41A2",8497.91824790676,12694,8467.15305655503,12682
"ENSG00000286410","AC089985.1",60.5111831213383,26096,56.3703446703993,25963
"ENSG00000151131","C12orf45",26142.0419460448,7683,26083.668218891,7664
"ENSG00000136010","ALDH1L2",8430.24304537028,12720,8396.36946234215,12716
"ENSG00000136051","WASHC4",27597.7127092611,7356,27439.1942737214,7356
"ENSG00000136044","APPL2",24269.734884547,8134,24204.1598565599,8127
"ENSG00000235162","C12orf75",12702.9291944084,11303,12686.263382678,11284
"ENSG00000286903","AC078874.1",0,32923.5,0,32923.5
"ENSG00000257642","AC011313.1",0,32923.5,0,32923.5
"ENSG00000286520","AC079851.1",122.966804748059,24239,115.60824397896,24230
"ENSG00000257859","CASC18",985.00248667856,18724,965.524821161388,18729
"ENSG00000257890","AC011595.2",41.2956871829436,27074,37.0618936802616,26986
"ENSG00000074590","NUAK1",80144.9120250413,1183,79909.5882735277,1161
"ENSG00000257438","AC011595.1",0,32923.5,0,32923.5
"ENSG00000136026","CKAP4",35050.6001901681,5861,35026.1313571749,5823
"ENSG00000258355","AC079174.1",0,32923.5,0,32923.5
"ENSG00000277715","AC079174.2",9180.23902195722,12439,9142.87197141069,12433
"ENSG00000166046","TCP11L2",2657.96146931996,16076,2575.43749354929,16139
"ENSG00000013503","POLR3B",12856.1970172433,11252,12838.6204646569,11240
"ENSG00000257545","AC079385.1",335.124826054186,21649,320.127314395071,21691
"ENSG00000111783","RFX4",22923.6852028744,8484,22831.6963481382,8476
"ENSG00000257711","AC079385.2",901.838945197241,18953,889.008294097332,18942
"ENSG00000257918","AC079385.3",246.343998940973,22457,238.786366524599,22436
"ENSG00000111785","RIC8B",26082.0189485217,7697,26067.7172586286,7666
"ENSG00000287957","AC007695.1",172.562340652869,23345,162.10946485095,23385
"ENSG00000260329","AC007541.1",5458.37071274503,14056,5442.16361494416,14045
"ENSG00000151135","TMEM263",33099.9345158731,6218,32991.5217220244,6200
"ENSG00000120832","MTERF2",22950.9057533436,8478,22870.5604054538,8466
"ENSG00000008405","CRY1",17275.9995257165,9930,17119.7801503873,9958
"ENSG00000257548","AC078929.1",62.2249672801224,25923,58.3485187626034,25815
"ENSG00000286678","AC007649.1",0,32923.5,0,32923.5
"ENSG00000151136","BTBD11",28609.8648168715,7131,28378.9500574091,7145
"ENSG00000257579","AC007540.1",295.112337380628,21971,287.889977777418,21944
"ENSG00000136045","PWP1",34459.1202451007,5956,34428.9230074333,5933
"ENSG00000110851","PRDM4",23554.456305054,8311,23483.9113652818,8298
"ENSG00000258136","AC007622.2",46.3139880077464,26467,42.7818755634457,26420
"ENSG00000187855","ASCL4",97.039897885214,24871,87.8391130108368,24959
"ENSG00000257398","AC126177.3",1614.95446831174,17395,1611.22630395918,17360
"ENSG00000075035","WSCD2",37865.912651091,5324,37613.2564803903,5332
"ENSG00000174600","CMKLR1",3383.62333695711,15413,3362.73744255762,15409
"ENSG00000247213","LINC01498",236.01245848671,22563,232.577503015027,22506
"ENSG00000198855","FICD",14069.8963850972,10911,14030.6251514641,10901
"ENSG00000075856","SART3",36252.3362934942,5621,36180.5417154899,5590
"ENSG00000287202","AC008119.1",62.7201861057434,25885,60.2485051147512,25732
"ENSG00000136003","ISCU",97857.0667890462,644,94323.2642500927,685
"ENSG00000183160","TMEM119",5961.98475572649,13790,5875.28463918124,13812
"ENSG00000110876","SELPLG",9288.64645520849,12404,9161.31301633925,12423
"ENSG00000257221","AC007569.1",24.6306857938416,27660,21.4347410957332,27580.5
"ENSG00000110880","CORO1C",37428.0894079032,5412,36950.1719962528,5451
"ENSG00000084112","SSH1",30198.5408600298,6799,30191.4377642314,6770
"ENSG00000274598","AC087893.2",133.860957746179,24000,124.567388715065,24048
"ENSG00000110887","DAO",191.931793799939,23093,186.106861036387,23045
"ENSG00000166111","SVOP",68382.3105090127,1819,67224.3526747568,1846
"ENSG00000135093","USP30",24762.9780480618,8027,24704.4759503213,8009
"ENSG00000256262","USP30-AS1",387.184442242374,21239,384.087510638716,21193
"ENSG00000189046","ALKBH2",20957.4054813127,8983,20911.3516415326,8968
"ENSG00000076248","UNG",22409.9619159232,8615,22389.9364319976,8590
"ENSG00000256139","AC007637.1",24.1704871779431,27746,20.9745424798348,27668
"ENSG00000076555","ACACB",14182.4138114322,10877,14096.3042842779,10879
"ENSG00000139445","FOXN4",229.738388800026,22625,216.789147956166,22680
"ENSG00000174527","MYO1H",420.122109877235,21029,412.629794066635,21008
"ENSG00000256560","LINC01486",0,32923.5,0,32923.5
"ENSG00000255655","AC007570.1",503.233411008255,20549,495.447770674415,20531
"ENSG00000110906","KCTD10",35784.3659557867,5719,35671.6222090209,5689
"ENSG00000151148","UBE3B",34145.6530741644,6007,34049.0221595437,5993
"ENSG00000139428","MMAB",39408.2781409903,5050,39342.0010551162,5013
"ENSG00000110921","MVK",29729.0603496816,6885,29437.3319802438,6908
"ENSG00000139438","FAM222A",22136.433589879,8688,21879.4009478343,8727
"ENSG00000255650","FAM222A-AS1",258.492823077405,22317,252.205939876923,22296
"ENSG00000111199","TRPV4",541.992399766802,20355,535.881512473113,20324
"ENSG00000139433","GLTP",37367.3120487192,5423,36979.4211197033,5445
"ENSG00000249094","AC007834.1",43.8234249613839,26672,37.8101774120439,26858
"ENSG00000139437","TCHP",21538.141280331,8832,21344.6092754931,8851
"ENSG00000139436","GIT2",32704.8465683213,6298,32516.8057041667,6299
"ENSG00000277299","AC084876.1",100.162983198986,24738,90.9063380059289,24843
"ENSG00000076513","ANKRD13A",21524.8535579146,8833,21505.5280655747,8812
"ENSG00000174456","C12orf76",71883.059450858,1614,71631.0504417128,1584
"ENSG00000277595","AC007546.1",207.15306259167,22882,203.232402488559,22827
"ENSG00000122970","IFT81",13714.4339643882,11014,13696.3125834362,11000
"ENSG00000174437","ATP2A2",109684.736497096,427,108948.156736511,405
"ENSG00000196510","ANAPC7",42288.8317681189,4597,42067.00919891,4595
"ENSG00000111229","ARPC3",84455.6955056628,1036,83923.1431214418,1017
"ENSG00000111231","GPN3",19614.2824563175,9287,19565.9574333896,9276
"ENSG00000204856","FAM216A",44337.3126658901,4281,44153.226161344,4258
"ENSG00000111237","VPS29",64488.469948847,2074,64178.3591992895,2058
"ENSG00000151164","RAD9B",1275.99852776689,18045,1274.79957729211,18011
"ENSG00000196850","PPTC7",27668.4063384378,7340,27613.5406690122,7313
"ENSG00000204852","TCTN1",20544.5913845997,9067,20525.3092313733,9048
"ENSG00000122986","HVCN1",11013.8271546873,11827,10962.8093545353,11822
"ENSG00000186298","PPP1CC",59080.6192259301,2492,58834.1047565021,2473
"ENSG00000257268","AC002375.1",0,32923.5,0,32923.5
"ENSG00000173093","CCDC63",115.492611609905,24376,106.336352368981,24458
"ENSG00000111245","MYL2",275.402708531748,22142,265.640945250701,22156
"ENSG00000185847","LINC01405",269.571457588647,22205,256.588388233303,22249
"ENSG00000258240","AC002351.1",896.820074972145,18961,880.514055653579,18968
"ENSG00000111249","CUX2",38171.5466437278,5269,37711.0449443793,5309
